id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
57;mapping_categories;requests;1597308009.945914;-0.03195977210998535;https://www.trustpilot.com/categories/wellness_spa;https://www.trustpilot.com/categories/wellness_spa;1004786;200;True;
58;mapping_categories;requests;1597308010.495971;-0.034265995025634766;https://www.trustpilot.com/categories/music_instruments;https://www.trustpilot.com/categories/music_instruments;1005050;200;True;
59;mapping_categories;requests;1597308011.0507672;-0.04719901084899902;https://www.trustpilot.com/categories/craftsman;https://www.trustpilot.com/categories/handyman;1002324;200;True;
60;mapping_categories;requests;1597308011.619497;-0.030404090881347656;https://www.trustpilot.com/categories/clinics;https://www.trustpilot.com/categories/clinics;1009138;200;True;
61;mapping_categories;requests;1597308012.170979;-0.0343480110168457;https://www.trustpilot.com/categories/professional_organizations;https://www.trustpilot.com/categories/professional_organizations;1002709;200;True;
62;mapping_categories;requests;1597308012.724834;-0.04000687599182129;https://www.trustpilot.com/categories/cars_trucks;https://www.trustpilot.com/categories/cars_trucks;1002126;200;True;
63;mapping_categories;requests;1597308013.284307;-0.036170005798339844;https://www.trustpilot.com/categories/garden_pond;https://www.trustpilot.com/categories/garden_pond;1010337;200;True;
64;mapping_categories;requests;1597308013.8408031;-0.0351259708404541;https://www.trustpilot.com/categories/hobbies;https://www.trustpilot.com/categories/hobbies;1002848;200;True;
65;mapping_categories;requests;1597308014.395158;-0.032991886138916016;https://www.trustpilot.com/categories/animal_health;https://www.trustpilot.com/categories/animal_health;965013;200;True;
66;mapping_categories;requests;1597308014.947264;-0.031820058822631836;https://www.trustpilot.com/categories/jewelry_watches;https://www.trustpilot.com/categories/jewelry_watches;1000236;200;True;
67;mapping_categories;requests;1597308015.501827;-0.031263113021850586;https://www.trustpilot.com/categories/building_materials;https://www.trustpilot.com/categories/building_materials;1016563;200;True;
68;mapping_categories;requests;1597308016.05531;-0.032006025314331055;https://www.trustpilot.com/categories/pet_services;https://www.trustpilot.com/categories/pet_services;981937;200;True;
69;mapping_categories;requests;1597308016.607185;-0.032820940017700195;https://www.trustpilot.com/categories/animals_pets;https://www.trustpilot.com/categories/animals_pets;991621;200;True;
70;mapping_categories;requests;1597308017.161566;-0.03378701210021973;https://www.trustpilot.com/categories/smoking_tobacco;https://www.trustpilot.com/categories/smoking_tobacco;994801;200;True;
71;mapping_categories;requests;1597308017.71376;-0.032510995864868164;https://www.trustpilot.com/categories/doctors_surgeons;https://www.trustpilot.com/categories/doctors_surgeons;1002185;200;True;
72;mapping_categories;requests;1597308018.269332;-0.02982306480407715;https://www.trustpilot.com/categories/astrology_numerology;https://www.trustpilot.com/categories/astrology_numerology;940295;200;True;
73;mapping_categories;requests;1597308018.8194602;-0.03911185264587402;https://www.trustpilot.com/categories/sports;https://www.trustpilot.com/categories/sports;1015484;200;True;
74;mapping_categories;requests;1597308019.380019;-0.03790688514709473;https://www.trustpilot.com/categories/auto_parts_wheels;https://www.trustpilot.com/categories/auto_parts_wheels;1022289;200;True;
75;mapping_categories;requests;1597308019.939403;-0.03154397010803223;https://www.trustpilot.com/categories/kids_family;https://www.trustpilot.com/categories/kids_family;960472;200;True;
76;mapping_categories;requests;1597308020.49409;-0.03484487533569336;https://www.trustpilot.com/categories/public_local_services;https://www.trustpilot.com/categories/public_local_services;1014454;200;True;
77;mapping_categories;requests;1597308021.049506;-0.031391143798828125;https://www.trustpilot.com/categories/pregnancy_children;https://www.trustpilot.com/categories/pregnancy_children;995755;200;True;
78;mapping_categories;requests;1597308021.602762;-0.032377004623413086;https://www.trustpilot.com/categories/vegetarian_diet;https://www.trustpilot.com/categories/vegetarian_diet;936599;200;True;
79;mapping_categories;requests;1597308022.1578329;-0.04596829414367676;https://www.trustpilot.com/categories/mental_health;https://www.trustpilot.com/categories/mental_health;998957;200;True;
80;mapping_categories;requests;1597308022.7291431;-0.03529477119445801;https://www.trustpilot.com/categories/legal_services_government;https://www.trustpilot.com/categories/legal_services_government;1002900;200;True;
81;mapping_categories;requests;1597308023.2862751;-0.03136277198791504;https://www.trustpilot.com/categories/office_space_supplies;https://www.trustpilot.com/categories/office_space_supplies;1021980;200;True;
82;mapping_categories;requests;1597308023.841454;-0.0465700626373291;https://www.trustpilot.com/categories/home_garden_services;https://www.trustpilot.com/categories/home_garden_services;1006631;200;True;
83;mapping_categories;requests;1597308024.4086661;-0.033145904541015625;https://www.trustpilot.com/categories/therapy_senior_health;https://www.trustpilot.com/categories/therapy_senior_health;1000869;200;True;
84;mapping_categories;requests;1597308024.963412;-0.0330967903137207;https://www.trustpilot.com/categories/repair_service_providers;https://www.trustpilot.com/categories/repair_service_providers;989769;200;True;
85;mapping_categories;requests;1597308025.5165591;-0.03350400924682617;https://www.trustpilot.com/categories/restaurants_bars;https://www.trustpilot.com/categories/restaurants_bars;955203;200;True;
86;mapping_categories;requests;1597308026.072609;-0.03367304801940918;https://www.trustpilot.com/categories/production_services;https://www.trustpilot.com/categories/production_services;963832;200;True;
87;mapping_categories;requests;1597308026.629854;-0.028986215591430664;https://www.trustpilot.com/categories/law_enforcement;https://www.trustpilot.com/categories/law_enforcement;942265;200;True;
88;mapping_categories;requests;1597308027.17782;-0.028502941131591797;https://www.trustpilot.com/categories/fabric_stationary;https://www.trustpilot.com/categories/fabric_stationary;985326;200;True;
89;mapping_categories;requests;1597308027.727807;-0.027099132537841797;https://www.trustpilot.com/categories/travel_vacation;https://www.trustpilot.com/categories/travel_vacation;950646;200;True;
90;mapping_categories;requests;1597308028.275373;-0.0424809455871582;https://www.trustpilot.com/categories/shooting_target_sports;https://www.trustpilot.com/categories/shooting_target_sports;954697;200;True;
91;mapping_categories;requests;1597308028.838449;-0.0323030948638916;https://www.trustpilot.com/categories/specials_schools;https://www.trustpilot.com/categories/specials_schools;1035088;200;True;
92;mapping_categories;requests;1597308029.39006;-0.02853107452392578;https://www.trustpilot.com/categories/language_learning;https://www.trustpilot.com/categories/language_learning;1006700;200;True;
93;mapping_categories;requests;1597308029.939958;-0.03122401237487793;https://www.trustpilot.com/categories/military_veteran;https://www.trustpilot.com/categories/military_veteran;931712;200;True;
94;mapping_categories;requests;1597308030.492617;-0.03433799743652344;https://www.trustpilot.com/categories/outdoor_winter_sports;https://www.trustpilot.com/categories/outdoor_winter_sports;1027467;200;True;
95;mapping_categories;requests;1597308031.047063;-0.10463190078735352;https://www.trustpilot.com/categories/clothing_underwear;https://www.trustpilot.com/categories/clothing_underwear;1023266;200;True;
96;mapping_categories;requests;1597308031.673291;-0.1024479866027832;https://www.trustpilot.com/categories/funeral_memorial;https://www.trustpilot.com/categories/funeral_memorial;963259;200;True;
97;mapping_categories;requests;1597308032.2967281;-0.0319368839263916;https://www.trustpilot.com/categories/medical_specialists;https://www.trustpilot.com/categories/medical_specialists;1016374;200;True;
98;mapping_categories;requests;1597308032.852059;-0.0386049747467041;https://www.trustpilot.com/categories/grocery_stores_markets;https://www.trustpilot.com/categories/grocery_stores_markets;1020611;200;True;
99;mapping_categories;requests;1597308033.4147468;-0.04736638069152832;https://www.trustpilot.com/categories/gaming;https://www.trustpilot.com/categories/gaming_service_provider;989936;200;True;
100;mapping_categories;requests;1597308033.983318;-0.03723001480102539;https://www.trustpilot.com/categories/hobbies_crafts;https://www.trustpilot.com/categories/hobbies_crafts;1011143;200;True;
101;mapping_categories;requests;1597308034.543304;-0.03150010108947754;https://www.trustpilot.com/categories/takeaway;https://www.trustpilot.com/categories/takeaway;999374;200;True;
102;mapping_categories;requests;1597308035.0975108;-0.026391029357910156;https://www.trustpilot.com/categories/lunch_catering;https://www.trustpilot.com/categories/lunch_catering;995381;200;True;
103;mapping_categories;requests;1597308035.646181;-0.04132485389709473;https://www.trustpilot.com/categories/dental_services;https://www.trustpilot.com/categories/dental_services;1017571;200;True;
104;mapping_categories;requests;1597308036.211046;-0.04137420654296875;https://www.trustpilot.com/categories/import_export;https://www.trustpilot.com/categories/import_export;984837;200;True;
105;mapping_categories;requests;1597308036.770672;-0.03302884101867676;https://www.trustpilot.com/categories/energy_heating;https://www.trustpilot.com/categories/energy_heating;995365;200;True;
106;mapping_categories;requests;1597308037.3277981;-0.036380767822265625;https://www.trustpilot.com/categories/contractors_consultants;https://www.trustpilot.com/categories/contractors_consultants;1039776;200;True;
107;mapping_categories;requests;1597308037.8836212;-0.044432878494262695;https://www.trustpilot.com/categories/hotels;https://www.trustpilot.com/categories/hotel;1013589;200;True;
108;mapping_categories;requests;1597308038.448171;-0.17901110649108887;https://www.trustpilot.com/categories/bicycles;https://www.trustpilot.com/categories/bicycle_store;1004706;200;True;
109;mapping_categories;requests;1597308039.150042;-0.036293983459472656;https://www.trustpilot.com/categories/hr_recruiting;https://www.trustpilot.com/categories/hr_recruiting;1002657;200;True;
110;mapping_categories;requests;1597308039.7143;-0.03663897514343262;https://www.trustpilot.com/categories/salons_clinics;https://www.trustpilot.com/categories/salons_clinics;1002393;200;True;
111;mapping_categories;requests;1597308040.2719538;-0.03483319282531738;https://www.trustpilot.com/categories/clothing_rental_repair;https://www.trustpilot.com/categories/clothing_rental_repair;962527;200;True;
112;mapping_categories;requests;1597308040.828332;-0.03624916076660156;https://www.trustpilot.com/categories/taxis_public_transport;https://www.trustpilot.com/categories/taxis_public_transport;1004055;200;True;
113;mapping_categories;requests;1597308041.3832262;-0.03276491165161133;https://www.trustpilot.com/categories/architects_engineers;https://www.trustpilot.com/categories/architects_engineers;1001464;200;True;
114;mapping_categories;requests;1597308041.938643;-0.05241584777832031;https://www.trustpilot.com/categories/museums_exibits;https://www.trustpilot.com/categories/museums_exibits;991375;200;True;
115;mapping_categories;requests;1597308042.512484;-0.028865814208984375;https://www.trustpilot.com/categories/beer_wine;https://www.trustpilot.com/categories/beer_wine;997638;200;True;
116;mapping_categories;requests;1597308043.065161;-0.0318760871887207;https://www.trustpilot.com/categories/asian_grocery_stores;https://www.trustpilot.com/categories/asian_grocery_stores;937643;200;True;
117;mapping_categories;requests;1597308043.6179771;-0.03319096565246582;https://www.trustpilot.com/categories/internet_software;https://www.trustpilot.com/categories/internet_software;1008226;200;True;
118;mapping_categories;requests;1597308044.173617;-0.027526140213012695;https://www.trustpilot.com/categories/bakery_pastry;https://www.trustpilot.com/categories/bakery_pastry;974970;200;True;
119;mapping_categories;requests;1597308044.7239602;-0.02753305435180664;https://www.trustpilot.com/categories/pharmacy_medicine;https://www.trustpilot.com/categories/pharmacy_medicine;998784;200;True;
120;mapping_categories;requests;1597308045.274658;-0.026458024978637695;https://www.trustpilot.com/categories/accomodations_lodging;https://www.trustpilot.com/categories/accomodations_lodging;1013034;200;True;
121;mapping_categories;requests;1597308045.824938;-0.026695966720581055;https://www.trustpilot.com/categories/air_water_transport;https://www.trustpilot.com/categories/air_water_transport;998089;200;True;
122;mapping_categories;requests;1597308046.374096;-0.033987998962402344;https://www.trustpilot.com/categories/hair_care_styling;https://www.trustpilot.com/categories/hair_care_styling;1008799;200;True;
123;mapping_categories;requests;1597308046.928996;-0.03990888595581055;https://www.trustpilot.com/categories/cleaning_service_providers;https://www.trustpilot.com/categories/cleaning_service_providers;1004942;200;True;
124;mapping_categories;requests;1597308047.490828;-0.03449201583862305;https://www.trustpilot.com/categories/physical_aids;https://www.trustpilot.com/categories/physical_aids;1000967;200;True;
125;mapping_categories;requests;1597308048.0498528;-0.03528714179992676;https://www.trustpilot.com/categories/fishing_hunting;https://www.trustpilot.com/categories/fishing_hunting;1015134;200;True;
126;mapping_categories;requests;1597308048.605383;-0.03391623497009277;https://www.trustpilot.com/categories/health_medical;https://www.trustpilot.com/categories/health_medical;1027433;200;True;
127;mapping_categories;requests;1597308049.163886;-0.048805952072143555;https://www.trustpilot.com/categories/airlines_air_travel;https://www.trustpilot.com/categories/airlines_air_travel;993329;200;True;
128;mapping_categories;requests;1597308049.731172;-0.03323197364807129;https://www.trustpilot.com/categories/pet_stores;https://www.trustpilot.com/categories/pet_stores;987570;200;True;
129;mapping_categories;requests;1597308050.28544;-0.03305697441101074;https://www.trustpilot.com/categories/accounting_tax;https://www.trustpilot.com/categories/accounting_tax;1007708;200;True;
130;mapping_categories;requests;1597308050.8412428;-0.035689353942871094;https://www.trustpilot.com/categories/home_garden;https://www.trustpilot.com/categories/home_garden;1030994;200;True;
131;mapping_categories;requests;1597308051.4002821;-0.02530980110168457;https://www.trustpilot.com/categories/bat-and-ball_games;https://www.trustpilot.com/categories/bat-and-ball_games;936008;200;True;
132;mapping_categories;requests;1597308051.9477649;-0.04798698425292969;https://www.trustpilot.com/categories/public_services_welfare;https://www.trustpilot.com/categories/public_services_welfare;970280;200;True;
133;mapping_categories;requests;1597308052.521641;-0.033757925033569336;https://www.trustpilot.com/categories/malls_marketplaces;https://www.trustpilot.com/categories/malls_marketplaces;1007882;200;True;
134;mapping_categories;requests;1597308053.079585;-0.03142690658569336;https://www.trustpilot.com/categories/repair_services;https://www.trustpilot.com/categories/repair_services;1016039;200;True;
135;mapping_categories;requests;1597308053.633615;-0.031603097915649414;https://www.trustpilot.com/categories/music_movies;https://www.trustpilot.com/categories/music_movies;984118;200;True;
136;mapping_categories;requests;1597308054.186825;-0.061682939529418945;https://www.trustpilot.com/categories/hospital_emergency;https://www.trustpilot.com/categories/hospital_emergency;1011311;200;True;
137;mapping_categories;requests;1597308054.777935;-0.03410005569458008;https://www.trustpilot.com/categories/events_entertainment;https://www.trustpilot.com/categories/events_entertainment;1014796;200;True;
138;mapping_categories;requests;1597308055.331794;-0.03480195999145508;https://www.trustpilot.com/categories/hockey_ice_skating;https://www.trustpilot.com/categories/hockey_ice_skating;938284;200;True;
139;mapping_categories;requests;1597308055.889291;-0.04597878456115723;https://www.trustpilot.com/categories/butcher;https://www.trustpilot.com/categories/butcher_shop;974180;200;True;
140;mapping_categories;requests;1597308056.4529479;-0.03537106513977051;https://www.trustpilot.com/categories/education_training;https://www.trustpilot.com/categories/education_training;1013098;200;True;
141;mapping_categories;requests;1597308057.010238;-0.04649209976196289;https://www.trustpilot.com/categories/motorcycle_powersports;https://www.trustpilot.com/categories/motorcycle_powersports;996180;200;True;
142;mapping_categories;requests;1597308057.580023;-0.03260016441345215;https://www.trustpilot.com/categories/banking_money;https://www.trustpilot.com/categories/banking_money;1008335;200;True;
143;mapping_categories;requests;1597308058.136547;-0.04899001121520996;https://www.trustpilot.com/categories/gambling;https://www.trustpilot.com/categories/gambling_house;971816;200;True;
144;mapping_categories;requests;1597308058.706078;-0.27416276931762695;https://www.trustpilot.com/categories/martial_arts_wrestling;https://www.trustpilot.com/categories/martial_arts_wrestling;970193;200;True;
145;mapping_categories;requests;1597308059.50249;-0.02670598030090332;https://www.trustpilot.com/categories/general_restaurants;https://www.trustpilot.com/categories/general_restaurants;991984;200;True;
146;mapping_categories;requests;1597308060.0505111;-0.11584901809692383;https://www.trustpilot.com/categories/chemicals_plastic;https://www.trustpilot.com/categories/chemicals_plastic;943948;200;True;
147;mapping_categories;requests;1597308060.6852212;-0.10008883476257324;https://www.trustpilot.com/categories/energy_power;https://www.trustpilot.com/categories/energy_power;1007562;200;True;
148;mapping_categories;requests;1597308061.307574;-0.4435248374938965;https://www.trustpilot.com/categories/music_theater_classes;https://www.trustpilot.com/categories/music_theater_classes;947476;200;True;
149;mapping_categories;requests;1597308062.2744582;-0.26816368103027344;https://www.trustpilot.com/categories/furniture_stores;https://www.trustpilot.com/categories/furniture_stores;1016311;200;True;
150;mapping_categories;requests;1597308063.061216;-0.029867887496948242;https://www.trustpilot.com/categories/extreme_sports;https://www.trustpilot.com/categories/extreme_sports;1021035;200;True;
151;mapping_categories;requests;1597308063.6129012;-0.047296762466430664;https://www.trustpilot.com/categories/cultural_goods;https://www.trustpilot.com/categories/cultural_goods;954636;200;True;
152;mapping_categories;requests;1597308064.179552;-0.04810690879821777;https://www.trustpilot.com/categories/business_services;https://www.trustpilot.com/categories/business_services;977138;200;True;
153;mapping_categories;requests;1597308064.748029;-0.03431391716003418;https://www.trustpilot.com/categories/golf_ultimate;https://www.trustpilot.com/categories/golf_ultimate;996275;200;True;
154;mapping_categories;requests;1597308065.303824;-0.05738997459411621;https://www.trustpilot.com/categories/utilities;https://www.trustpilot.com/categories/housing_utility_company;968410;200;True;
155;mapping_categories;requests;1597308065.883749;-0.032182931900024414;https://www.trustpilot.com/categories/school_high_school;https://www.trustpilot.com/categories/school_high_school;995816;200;True;
156;mapping_categories;requests;1597308066.439926;-0.03319215774536133;https://www.trustpilot.com/categories/art_handicraft;https://www.trustpilot.com/categories/art_handicraft;1003632;200;True;
157;mapping_categories;requests;1597308066.994231;-0.0567629337310791;https://www.trustpilot.com/categories/video_sound;https://www.trustpilot.com/categories/video_sound;1005870;200;True;
158;mapping_categories;requests;1597308067.57319;-0.0476069450378418;https://www.trustpilot.com/categories/food_beverages_tobacco;https://www.trustpilot.com/categories/food_beverages_tobacco;963818;200;True;
159;mapping_categories;requests;1597308068.141121;-0.03080916404724121;https://www.trustpilot.com/categories/house_sitting_security;https://www.trustpilot.com/categories/house_sitting_security;987476;200;True;
160;mapping_categories;requests;1597308068.695728;-0.03171992301940918;https://www.trustpilot.com/categories/clubbing_nightlife;https://www.trustpilot.com/categories/clubbing_nightlife;940786;200;True;
161;mapping_categories;requests;1597308069.247654;-4.374281167984009;https://www.trustpilot.com/categories/airports_parking;https://www.trustpilot.com/categories/airports_parking;990480;200;True;
162;mapping_categories;requests;1597308074.1498501;-0.03317689895629883;https://www.trustpilot.com/categories/beauty_wellbeing;https://www.trustpilot.com/categories/beauty_wellbeing;1009273;200;True;
163;mapping_categories;requests;1597308074.7074392;-0.032324790954589844;https://www.trustpilot.com/categories/vehicles_transportation;https://www.trustpilot.com/categories/vehicles_transportation;1023277;200;True;
164;mapping_categories;requests;1597308075.263096;-0.03437685966491699;https://www.trustpilot.com/categories/shipping_logistics;https://www.trustpilot.com/categories/shipping_logistics;1007564;200;True;
165;mapping_categories;requests;1597308075.819804;-0.02883601188659668;https://www.trustpilot.com/categories/associations_centers;https://www.trustpilot.com/categories/associations_centers;967417;200;True;
166;mapping_categories;requests;1597308076.372115;-0.03479814529418945;https://www.trustpilot.com/categories/painting_paper;https://www.trustpilot.com/categories/painting_paper;1005530;200;True;
167;mapping_categories;requests;1597308076.9281678;-0.03782200813293457;https://www.trustpilot.com/categories/home_goods_stores;https://www.trustpilot.com/categories/home_goods_stores;1013709;200;True;
168;mapping_categories;requests;1597308077.484939;-0.040409088134765625;https://www.trustpilot.com/categories/costume_wedding;https://www.trustpilot.com/categories/costume_wedding;1001024;200;True;
169;mapping_categories;requests;1597308078.050237;-0.031675100326538086;https://www.trustpilot.com/categories/theater_opera;https://www.trustpilot.com/categories/theater_opera;936477;200;True;
170;mapping_categories;requests;1597308078.604888;-0.03319883346557617;https://www.trustpilot.com/categories/fitness_weight_lifting;https://www.trustpilot.com/categories/fitness_weight_lifting;1010773;200;True;
171;mapping_categories;requests;1597308079.159549;-0.05744004249572754;https://www.trustpilot.com/categories/construction_services;https://www.trustpilot.com/categories/construction_services;980736;200;True;
172;mapping_categories;requests;1597308079.735504;-0.03658413887023926;https://www.trustpilot.com/categories/bathroom_kitchen;https://www.trustpilot.com/categories/bathroom_kitchen;1008379;200;True;
173;mapping_categories;requests;1597308080.297014;-0.03379511833190918;https://www.trustpilot.com/categories/tennis_racquet_sports;https://www.trustpilot.com/categories/tennis_racquet_sports;959445;200;True;
174;mapping_categories;requests;1597308080.852958;-0.029435157775878906;https://www.trustpilot.com/categories/yoga_meditation;https://www.trustpilot.com/categories/yoga_meditation;977482;200;True;
175;mapping_categories;requests;1597308081.4057379;-0.03270411491394043;https://www.trustpilot.com/categories/bars_cafes;https://www.trustpilot.com/categories/bars_cafes;959753;200;True;
176;mapping_categories;requests;1597308081.960449;-0.030704021453857422;https://www.trustpilot.com/categories/libraries_archives;https://www.trustpilot.com/categories/libraries_archives;932265;200;True;
177;mapping_categories;requests;1597308082.514595;-0.034060001373291016;https://www.trustpilot.com/categories/factory_equipment;https://www.trustpilot.com/categories/factory_equipment;1019357;200;True;
178;mapping_categories;requests;1597308083.069939;-0.03381514549255371;https://www.trustpilot.com/categories/food_production;https://www.trustpilot.com/categories/food_production;1005041;200;True;
179;mapping_categories;requests;1597308083.627242;-0.049078941345214844;https://www.trustpilot.com/categories/home_improvements;https://www.trustpilot.com/categories/home_improvements;1002119;200;True;
180;mapping_categories;requests;1597308084.19432;-0.033521175384521484;https://www.trustpilot.com/categories/water_utilities;https://www.trustpilot.com/categories/water_utilities;947429;200;True;
181;mapping_categories;requests;1597308084.749687;-0.03255605697631836;https://www.trustpilot.com/categories/electronics_technology;https://www.trustpilot.com/categories/electronics_technology;1013409;200;True;
182;mapping_categories;requests;1597308085.3034382;-0.03329873085021973;https://www.trustpilot.com/categories/house_services;https://www.trustpilot.com/categories/house_services;999103;200;True;
183;mapping_categories;requests;1597308085.857457;-0.026072978973388672;https://www.trustpilot.com/categories/construction_manufactoring;https://www.trustpilot.com/categories/construction_manufactoring;1040066;200;True;
184;mapping_categories;requests;1597308086.405083;-0.032938241958618164;https://www.trustpilot.com/categories/it_communication;https://www.trustpilot.com/categories/it_communication;1049600;200;True;
185;mapping_categories;requests;1597308086.9593458;-0.04289102554321289;https://www.trustpilot.com/categories/shelters_homes;https://www.trustpilot.com/categories/shelters_homes;933763;200;True;
186;mapping_categories;requests;1597308087.5221;-0.03507208824157715;https://www.trustpilot.com/categories/wedding_party;https://www.trustpilot.com/categories/wedding_party;1014664;200;True;
187;mapping_categories;requests;1597308088.07671;-0.033525943756103516;https://www.trustpilot.com/categories/agriculture_produce;https://www.trustpilot.com/categories/agriculture_produce;969154;200;True;
188;mapping_categories;requests;1597308088.633132;-0.036325931549072266;https://www.trustpilot.com/categories/investments_wealth;https://www.trustpilot.com/categories/investments_wealth;1015479;200;True;
189;mapping_categories;requests;1597308089.191757;-0.03483915328979492;https://www.trustpilot.com/categories/money_insurance;https://www.trustpilot.com/categories/money_insurance;1014899;200;True;
190;mapping_categories;requests;1597308089.7481558;-0.028481006622314453;https://www.trustpilot.com/categories/swimming_water_sports;https://www.trustpilot.com/categories/swimming_water_sports;944667;200;True;
191;mapping_categories;requests;1597308090.298964;-0.04959583282470703;https://www.trustpilot.com/categories/personal_care;https://www.trustpilot.com/categories/personal_care;994408;200;True;
192;mapping_categories;requests;1597308090.87378;-0.03159809112548828;https://www.trustpilot.com/categories/books_magazines;https://www.trustpilot.com/categories/books_magazines;1002115;200;True;
193;mapping_categories;requests;1597308091.4259672;-0.03367877006530762;https://www.trustpilot.com/categories/employment_career;https://www.trustpilot.com/categories/employment_career;1021981;200;True;
194;mapping_categories;requests;1597308091.9804301;-0.04035305976867676;https://www.trustpilot.com/categories/outdoor_activities;https://www.trustpilot.com/categories/outdoor_activities;1028653;200;True;
195;mapping_categories;requests;1597308092.5442638;-0.03913235664367676;https://www.trustpilot.com/categories/wholesale;https://www.trustpilot.com/categories/wholesale;1013349;200;True;
196;mapping_categories;requests;1597308093.1073658;-0.056356191635131836;https://www.trustpilot.com/categories/travel_agencies;https://www.trustpilot.com/categories/travel_agency;995719;200;True;
197;mapping_categories;requests;1597308093.685861;-0.025816917419433594;https://www.trustpilot.com/categories/tools_equipment;https://www.trustpilot.com/categories/tools_equipment;1015549;200;True;
198;mapping_categories;requests;1597308094.231879;-0.03146195411682129;https://www.trustpilot.com/categories/media_publishing;https://www.trustpilot.com/categories/media_publishing;949657;200;True;
199;mapping_categories;requests;1597308094.785898;-0.025796175003051758;https://www.trustpilot.com/categories/plumbing_sanitation;https://www.trustpilot.com/categories/plumbing_sanitation;1008004;200;True;
200;mapping_categories;requests;1597308095.336112;-0.03108382225036621;https://www.trustpilot.com/categories/home_services;https://www.trustpilot.com/categories/home_services;1015047;200;True;
201;mapping_categories;requests;1597308095.887499;-0.030351877212524414;https://www.trustpilot.com/categories/waste_management;https://www.trustpilot.com/categories/waste_management;986437;200;True;
202;mapping_categories;requests;1597308096.439168;-0.03482794761657715;https://www.trustpilot.com/categories/ball_games;https://www.trustpilot.com/categories/ball_games;984871;200;True;
203;mapping_categories;requests;1597308096.994925;-0.03309178352355957;https://www.trustpilot.com/categories/vehicle_repair_fuel;https://www.trustpilot.com/categories/vehicle_repair_fuel;1039409;200;True;
204;mapping_categories;requests;1597308097.548529;-0.0368502140045166;https://www.trustpilot.com/categories/north_south_american_cuisine;https://www.trustpilot.com/categories/north_south_american_cuisine;941927;200;True;
205;mapping_categories;requests;1597308098.108418;-0.032978057861328125;https://www.trustpilot.com/categories/cosmetics_makeup;https://www.trustpilot.com/categories/cosmetics_makeup;1005318;200;True;
206;mapping_categories;requests;1597308098.662884;-0.034253835678100586;https://www.trustpilot.com/categories/manufacturing;https://www.trustpilot.com/categories/manufacturing;1024024;200;True;
207;mapping_categories;requests;1597308099.21797;-0.03342628479003906;https://www.trustpilot.com/categories/courses_classes;https://www.trustpilot.com/categories/courses_classes;992842;200;True;
208;mapping_categories;requests;1597308099.776227;-0.039929866790771484;https://www.trustpilot.com/categories/childrens_entertainment;https://www.trustpilot.com/categories/childrens_entertainment;1002923;200;True;
209;mapping_categories;requests;1597308100.33773;-0.03194999694824219;https://www.trustpilot.com/categories/municipal_department;https://www.trustpilot.com/categories/municipal_department;946720;200;True;
210;mapping_categories;requests;1597308100.8940318;-0.03677535057067871;https://www.trustpilot.com/categories/candy_chocolate;https://www.trustpilot.com/categories/candy_chocolate;1009438;200;True;
211;mapping_categories;requests;1597308101.452529;-0.03387904167175293;https://www.trustpilot.com/categories/government_department;https://www.trustpilot.com/categories/government_department;943324;200;True;
212;mapping_categories;requests;1597308102.0070841;-0.04005885124206543;https://www.trustpilot.com/categories/garden_landscaping;https://www.trustpilot.com/categories/garden_landscaping;980112;200;True;
213;mapping_categories;requests;1597308102.5691772;-0.03312182426452637;https://www.trustpilot.com/categories/religious_institutions;https://www.trustpilot.com/categories/religious_institutions;958320;200;True;
214;mapping_categories;requests;1597308103.125796;-0.042369842529296875;https://www.trustpilot.com/categories/needlework_knitting;https://www.trustpilot.com/categories/needlework_knitting;973712;200;True;
215;mapping_categories;requests;1597308103.69386;-0.036528825759887695;https://www.trustpilot.com/categories/industrial_supplies;https://www.trustpilot.com/categories/industrial_supplies;1018001;200;True;
216;mapping_categories;requests;1597308104.250093;-0.03392481803894043;https://www.trustpilot.com/categories/real_estate;https://www.trustpilot.com/categories/real_estate;999213;200;True;
217;mapping_categories;requests;1597308104.80555;-0.03319406509399414;https://www.trustpilot.com/categories/research_development;https://www.trustpilot.com/categories/research_development;1011778;200;True;
218;mapping_categories;requests;1597308105.3598888;-0.039846181869506836;https://www.trustpilot.com/categories/housing_associations;https://www.trustpilot.com/categories/housing_associations;945104;200;True;
219;mapping_categories;requests;1597308105.923881;-0.05203390121459961;https://www.trustpilot.com/categories/european_cuisine;https://www.trustpilot.com/categories/european_cuisine;940801;200;True;
220;mapping_categories;requests;1597308106.497213;-0.033782005310058594;https://www.trustpilot.com/categories/media_information;https://www.trustpilot.com/categories/media_information;1005085;200;True;
221;mapping_categories;requests;1597308107.051735;-2.5278971195220947;https://www.trustpilot.com/categories/other_vehicles_trailers;https://www.trustpilot.com/categories/other_vehicles_trailers;998640;200;True;
222;mapping_categories;requests;1597308110.1041799;-0.03390216827392578;https://www.trustpilot.com/categories/print_graphic_design;https://www.trustpilot.com/categories/print_graphic_design;1014940;200;True;
223;mapping_categories;requests;1597308110.662137;-0.039324045181274414;https://www.trustpilot.com/categories/appliances_electronics;https://www.trustpilot.com/categories/appliances_electronics;1023412;200;True;
224;mapping_categories;requests;1597308111.224639;-0.03339123725891113;https://www.trustpilot.com/categories/audio_visual;https://www.trustpilot.com/categories/audio_visual;1005281;200;True;
